mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gb__learning_rate,param_gb__n_estimators,param_rf__max_depth,param_rf__n_estimators,param_voting,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model
1.0303123950958253,0.03462111375691754,0.0448854923248291,0.011011311440301336,0.01,50,10,50,hard,"[1, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 50, 'voting': 'hard', 'weights': [1, 1]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
1.0174336433410645,0.029316940383520767,0.05485115051269531,0.012352347101510976,0.01,50,10,50,hard,"[2, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 50, 'voting': 'hard', 'weights': [2, 1]}",0.9375951293759512,0.9367859862909368,0.9390708301599391,0.9375476009139375,0.9367859862909368,0.9375571066063403,0.0008345235967392048,420,Ensemble
0.9767897129058838,0.019293345597359877,0.030643463134765625,0.00022458306278622884,0.01,50,10,50,hard,"[1, 2]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 50, 'voting': 'hard', 'weights': [1, 2]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
0.9802357673645019,0.020842099554880478,0.030982351303100585,0.00042914116629950326,0.01,50,10,50,hard,"[3, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 50, 'voting': 'hard', 'weights': [3, 1]}",0.9375951293759512,0.9367859862909368,0.9390708301599391,0.9375476009139375,0.9367859862909368,0.9375571066063403,0.0008345235967392048,420,Ensemble
0.9737324714660645,0.008236339175749117,0.028393125534057616,0.004400834976565193,0.01,50,10,50,hard,"[1, 3]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 50, 'voting': 'hard', 'weights': [1, 3]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
0.9676390647888183,0.011864792117118663,0.017862606048583984,0.00030891016369636123,0.01,50,10,50,soft,"[1, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 50, 'voting': 'soft', 'weights': [1, 1]}",0.923896499238965,0.9261233815689262,0.9253617669459253,0.9246001523229246,0.9238385376999239,0.9247640675553329,0.0008764847573460627,728,Ensemble
0.9905614852905273,0.04098414825436088,0.01865072250366211,0.001059676820578445,0.01,50,10,50,soft,"[2, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 50, 'voting': 'soft', 'weights': [2, 1]}",0.9292237442922374,0.9268849961919269,0.9261233815689262,0.9276466108149276,0.9276466108149276,0.9275050687365891,0.0010283446285552493,678,Ensemble
0.9290375232696533,0.020861852145682314,0.01651606559753418,0.0019667578779323505,0.01,50,10,50,soft,"[1, 2]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 50, 'voting': 'soft', 'weights': [1, 2]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
0.902649211883545,0.11463389053540857,0.018546247482299806,0.0032730983036486634,0.01,50,10,50,soft,"[3, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 50, 'voting': 'soft', 'weights': [3, 1]}",0.9292237442922374,0.9314546839299315,0.9291698400609292,0.9306930693069307,0.9276466108149276,0.9296375896809913,0.0013243808597437586,647,Ensemble
0.9459144592285156,0.070474300369741,0.01866302490234375,0.0025086775477676493,0.01,50,10,50,soft,"[1, 3]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 50, 'voting': 'soft', 'weights': [1, 3]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
